date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_holiday,is_promotion,event_name,is_back_to_school,is_holiday_season
2023-12-09,2023,12,9,5,Saturday,49,4,1,0,0,0,0,,,1.0
2023-12-10,2023,12,10,6,Sunday,49,4,1,0,0,0,0,,,1.0
2023-12-11,2023,12,11,0,Monday,50,4,0,0,0,0,0,,,1.0
2023-12-12,2023,12,12,1,Tuesday,50,4,0,0,0,0,0,,,1.0
2023-12-13,2023,12,13,2,Wednesday,50,4,0,0,0,0,0,,,1.0
2023-12-14,2023,12,14,3,Thursday,50,4,0,0,0,0,0,,,1.0
2023-12-15,2023,12,15,4,Friday,50,4,0,0,0,0,0,,,1.0
2023-12-16,2023,12,16,5,Saturday,50,4,1,0,0,0,0,,,1.0
2023-12-17,2023,12,17,6,Sunday,50,4,1,0,0,0,0,,,1.0
2023-12-18,2023,12,18,0,Monday,51,4,0,0,0,0,0,,,1.0
2023-12-19,2023,12,19,1,Tuesday,51,4,0,0,0,0,0,,,1.0
2023-12-20,2023,12,20,2,Wednesday,51,4,0,0,0,0,0,,,1.0
2023-12-21,2023,12,21,3,Thursday,51,4,0,0,0,0,0,,,1.0
2023-12-22,2023,12,22,4,Friday,51,4,0,0,0,0,0,,,1.0
2023-12-23,2023,12,23,5,Saturday,51,4,1,0,0,0,0,,,1.0
2023-12-24,2023,12,24,6,Sunday,51,4,1,0,0,1,0,Christmas,,1.0
2023-12-25,2023,12,25,0,Monday,52,4,0,0,0,1,0,Christmas,,1.0
2023-12-26,2023,12,26,1,Tuesday,52,4,0,0,0,1,0,Christmas,,1.0
2023-12-27,2023,12,27,2,Wednesday,52,4,0,0,0,0,0,,,1.0
2023-12-28,2023,12,28,3,Thursday,52,4,0,0,0,0,0,,,1.0
2023-12-29,2023,12,29,4,Friday,52,4,0,0,0,0,0,,,1.0
2023-12-30,2023,12,30,5,Saturday,52,4,1,0,0,0,0,,,1.0
2023-12-31,2023,12,31,6,Sunday,52,4,1,0,1,0,0,,,1.0
2024-01-01,2024,1,1,0,Monday,1,1,0,1,0,1,1,New Year,,
2024-01-02,2024,1,2,1,Tuesday,1,1,0,0,0,0,1,,,
2024-01-03,2024,1,3,2,Wednesday,1,1,0,0,0,0,1,,,
2024-01-04,2024,1,4,3,Thursday,1,1,0,0,0,0,1,,,
2024-01-05,2024,1,5,4,Friday,1,1,0,0,0,0,1,,,
2024-01-06,2024,1,6,5,Saturday,1,1,1,0,0,0,1,,,
2024-01-07,2024,1,7,6,Sunday,1,1,1,0,0,0,1,,,
2024-01-08,2024,1,8,0,Monday,2,1,0,0,0,0,1,,,
2024-01-09,2024,1,9,1,Tuesday,2,1,0,0,0,0,1,,,
2024-01-10,2024,1,10,2,Wednesday,2,1,0,0,0,0,1,,,
2024-01-11,2024,1,11,3,Thursday,2,1,0,0,0,0,1,,,
2024-01-12,2024,1,12,4,Friday,2,1,0,0,0,0,1,,,
2024-01-13,2024,1,13,5,Saturday,2,1,1,0,0,0,1,,,
2024-01-14,2024,1,14,6,Sunday,2,1,1,0,0,0,1,,,
2024-01-15,2024,1,15,0,Monday,3,1,0,0,0,0,0,,,
2024-01-16,2024,1,16,1,Tuesday,3,1,0,0,0,0,0,,,
2024-01-17,2024,1,17,2,Wednesday,3,1,0,0,0,0,0,,,
2024-01-18,2024,1,18,3,Thursday,3,1,0,0,0,0,0,,,
2024-01-19,2024,1,19,4,Friday,3,1,0,0,0,0,0,,,
2024-01-20,2024,1,20,5,Saturday,3,1,1,0,0,0,0,,,
2024-01-21,2024,1,21,6,Sunday,3,1,1,0,0,0,0,,,
2024-01-22,2024,1,22,0,Monday,4,1,0,0,0,0,0,,,
2024-01-23,2024,1,23,1,Tuesday,4,1,0,0,0,0,0,,,
2024-01-24,2024,1,24,2,Wednesday,4,1,0,0,0,0,0,,,
2024-01-25,2024,1,25,3,Thursday,4,1,0,0,0,0,0,,,
2024-01-26,2024,1,26,4,Friday,4,1,0,0,0,0,0,,,
2024-01-27,2024,1,27,5,Saturday,4,1,1,0,0,0,0,,,
2024-01-28,2024,1,28,6,Sunday,4,1,1,0,0,0,0,,,
2024-01-29,2024,1,29,0,Monday,5,1,0,0,0,0,0,,,
2024-01-30,2024,1,30,1,Tuesday,5,1,0,0,0,0,0,,,
2024-01-31,2024,1,31,2,Wednesday,5,1,0,0,1,0,0,,,
2024-02-01,2024,2,1,3,Thursday,5,1,0,1,0,0,0,,,
2024-02-02,2024,2,2,4,Friday,5,1,0,0,0,0,0,,,
2024-02-03,2024,2,3,5,Saturday,5,1,1,0,0,0,0,,,
2024-02-04,2024,2,4,6,Sunday,5,1,1,0,0,0,0,,,
2024-02-05,2024,2,5,0,Monday,6,1,0,0,0,0,0,,,
2024-02-06,2024,2,6,1,Tuesday,6,1,0,0,0,0,0,,,
2024-02-07,2024,2,7,2,Wednesday,6,1,0,0,0,0,0,,,
2024-02-08,2024,2,8,3,Thursday,6,1,0,0,0,0,0,,,
2024-02-09,2024,2,9,4,Friday,6,1,0,0,0,0,0,,,
2024-02-10,2024,2,10,5,Saturday,6,1,1,0,0,0,0,,,
2024-02-11,2024,2,11,6,Sunday,6,1,1,0,0,0,0,,,
2024-02-12,2024,2,12,0,Monday,7,1,0,0,0,0,0,,,
2024-02-13,2024,2,13,1,Tuesday,7,1,0,0,0,0,0,,,
2024-02-14,2024,2,14,2,Wednesday,7,1,0,0,0,1,0,Valentine,,
2024-02-15,2024,2,15,3,Thursday,7,1,0,0,0,0,0,,,
2024-02-16,2024,2,16,4,Friday,7,1,0,0,0,0,0,,,
2024-02-17,2024,2,17,5,Saturday,7,1,1,0,0,0,0,,,
2024-02-18,2024,2,18,6,Sunday,7,1,1,0,0,0,0,,,
2024-02-19,2024,2,19,0,Monday,8,1,0,0,0,0,0,,,
2024-02-20,2024,2,20,1,Tuesday,8,1,0,0,0,0,0,,,
2024-02-21,2024,2,21,2,Wednesday,8,1,0,0,0,0,0,,,
2024-02-22,2024,2,22,3,Thursday,8,1,0,0,0,0,0,,,
2024-02-23,2024,2,23,4,Friday,8,1,0,0,0,0,0,,,
2024-02-24,2024,2,24,5,Saturday,8,1,1,0,0,0,0,,,
2024-02-25,2024,2,25,6,Sunday,8,1,1,0,0,0,0,,,
2024-02-26,2024,2,26,0,Monday,9,1,0,0,0,0,0,,,
2024-02-27,2024,2,27,1,Tuesday,9,1,0,0,0,0,0,,,
2024-02-28,2024,2,28,2,Wednesday,9,1,0,0,0,0,0,,,
2024-02-29,2024,2,29,3,Thursday,9,1,0,0,1,0,0,,,
2024-03-01,2024,3,1,4,Friday,9,1,0,1,0,0,0,,,
2024-03-02,2024,3,2,5,Saturday,9,1,1,0,0,0,0,,,
2024-03-03,2024,3,3,6,Sunday,9,1,1,0,0,0,0,,,
2024-03-04,2024,3,4,0,Monday,10,1,0,0,0,0,1,,,
2024-03-05,2024,3,5,1,Tuesday,10,1,0,0,0,0,1,,,
2024-03-06,2024,3,6,2,Wednesday,10,1,0,0,0,0,1,,,
2024-03-07,2024,3,7,3,Thursday,10,1,0,0,0,0,1,,,
2024-03-08,2024,3,8,4,Friday,10,1,0,0,0,0,1,,,
2024-03-09,2024,3,9,5,Saturday,10,1,1,0,0,0,1,,,
2024-03-10,2024,3,10,6,Sunday,10,1,1,0,0,0,1,,,
2024-03-11,2024,3,11,0,Monday,11,1,0,0,0,0,0,,,
2024-03-12,2024,3,12,1,Tuesday,11,1,0,0,0,0,0,,,
2024-03-13,2024,3,13,2,Wednesday,11,1,0,0,0,0,0,,,
2024-03-14,2024,3,14,3,Thursday,11,1,0,0,0,0,0,,,
2024-03-15,2024,3,15,4,Friday,11,1,0,0,0,0,0,,,
2024-03-16,2024,3,16,5,Saturday,11,1,1,0,0,0,0,,,
2024-03-17,2024,3,17,6,Sunday,11,1,1,0,0,0,0,,,
2024-03-18,2024,3,18,0,Monday,12,1,0,0,0,0,0,,,
2024-03-19,2024,3,19,1,Tuesday,12,1,0,0,0,0,0,,,
2024-03-20,2024,3,20,2,Wednesday,12,1,0,0,0,0,0,,,
2024-03-21,2024,3,21,3,Thursday,12,1,0,0,0,0,0,,,
2024-03-22,2024,3,22,4,Friday,12,1,0,0,0,0,0,,,
2024-03-23,2024,3,23,5,Saturday,12,1,1,0,0,0,0,,,
2024-03-24,2024,3,24,6,Sunday,12,1,1,0,0,0,0,,,
2024-03-25,2024,3,25,0,Monday,13,1,0,0,0,0,0,,,
2024-03-26,2024,3,26,1,Tuesday,13,1,0,0,0,0,0,,,
2024-03-27,2024,3,27,2,Wednesday,13,1,0,0,0,0,0,,,
2024-03-28,2024,3,28,3,Thursday,13,1,0,0,0,0,0,,,
2024-03-29,2024,3,29,4,Friday,13,1,0,0,0,0,0,,,
2024-03-30,2024,3,30,5,Saturday,13,1,1,0,0,0,0,,,
2024-03-31,2024,3,31,6,Sunday,13,1,1,0,1,0,0,,,
2024-04-01,2024,4,1,0,Monday,14,2,0,1,0,0,0,,,
2024-04-02,2024,4,2,1,Tuesday,14,2,0,0,0,0,0,,,
2024-04-03,2024,4,3,2,Wednesday,14,2,0,0,0,0,0,,,
2024-04-04,2024,4,4,3,Thursday,14,2,0,0,0,0,0,,,
2024-04-05,2024,4,5,4,Friday,14,2,0,0,0,0,0,,,
2024-04-06,2024,4,6,5,Saturday,14,2,1,0,0,0,0,,,
2024-04-07,2024,4,7,6,Sunday,14,2,1,0,0,0,0,,,
2024-04-08,2024,4,8,0,Monday,15,2,0,0,0,0,1,,,
2024-04-09,2024,4,9,1,Tuesday,15,2,0,0,0,1,1,Easter,,
2024-04-10,2024,4,10,2,Wednesday,15,2,0,0,0,0,1,,,
2024-04-11,2024,4,11,3,Thursday,15,2,0,0,0,0,1,,,
2024-04-12,2024,4,12,4,Friday,15,2,0,0,0,0,1,,,
2024-04-13,2024,4,13,5,Saturday,15,2,1,0,0,0,1,,,
2024-04-14,2024,4,14,6,Sunday,15,2,1,0,0,0,1,,,
2024-04-15,2024,4,15,0,Monday,16,2,0,0,0,0,0,,,
2024-04-16,2024,4,16,1,Tuesday,16,2,0,0,0,0,0,,,
2024-04-17,2024,4,17,2,Wednesday,16,2,0,0,0,1,0,Easter,,
2024-04-18,2024,4,18,3,Thursday,16,2,0,0,0,0,0,,,
2024-04-19,2024,4,19,4,Friday,16,2,0,0,0,0,0,,,
2024-04-20,2024,4,20,5,Saturday,16,2,1,0,0,0,0,,,
2024-04-21,2024,4,21,6,Sunday,16,2,1,0,0,0,0,,,
2024-04-22,2024,4,22,0,Monday,17,2,0,0,0,0,1,,,
2024-04-23,2024,4,23,1,Tuesday,17,2,0,0,0,0,1,,,
2024-04-24,2024,4,24,2,Wednesday,17,2,0,0,0,0,1,,,
2024-04-25,2024,4,25,3,Thursday,17,2,0,0,0,0,1,,,
2024-04-26,2024,4,26,4,Friday,17,2,0,0,0,0,1,,,
2024-04-27,2024,4,27,5,Saturday,17,2,1,0,0,0,1,,,
2024-04-28,2024,4,28,6,Sunday,17,2,1,0,0,0,1,,,
2024-04-29,2024,4,29,0,Monday,18,2,0,0,0,0,0,,,
2024-04-30,2024,4,30,1,Tuesday,18,2,0,0,1,0,0,,,
2024-05-01,2024,5,1,2,Wednesday,18,2,0,1,0,0,0,,,
2024-05-02,2024,5,2,3,Thursday,18,2,0,0,0,0,0,,,
2024-05-03,2024,5,3,4,Friday,18,2,0,0,0,0,0,,,
2024-05-04,2024,5,4,5,Saturday,18,2,1,0,0,0,0,,,
2024-05-05,2024,5,5,6,Sunday,18,2,1,0,0,0,0,,,
2024-05-06,2024,5,6,0,Monday,19,2,0,0,0,0,0,,,
2024-05-07,2024,5,7,1,Tuesday,19,2,0,0,0,0,0,,,
2024-05-08,2024,5,8,2,Wednesday,19,2,0,0,0,0,0,,,
2024-05-09,2024,5,9,3,Thursday,19,2,0,0,0,0,0,,,
2024-05-10,2024,5,10,4,Friday,19,2,0,0,0,0,0,,,
2024-05-11,2024,5,11,5,Saturday,19,2,1,0,0,0,0,,,
2024-05-12,2024,5,12,6,Sunday,19,2,1,0,0,0,0,,,
2024-05-13,2024,5,13,0,Monday,20,2,0,0,0,0,0,,,
2024-05-14,2024,5,14,1,Tuesday,20,2,0,0,0,0,0,,,
2024-05-15,2024,5,15,2,Wednesday,20,2,0,0,0,0,0,,,
2024-05-16,2024,5,16,3,Thursday,20,2,0,0,0,0,0,,,
2024-05-17,2024,5,17,4,Friday,20,2,0,0,0,0,0,,,
2024-05-18,2024,5,18,5,Saturday,20,2,1,0,0,0,0,,,
2024-05-19,2024,5,19,6,Sunday,20,2,1,0,0,0,0,,,
2024-05-20,2024,5,20,0,Monday,21,2,0,0,0,0,0,,,
2024-05-21,2024,5,21,1,Tuesday,21,2,0,0,0,0,0,,,
2024-05-22,2024,5,22,2,Wednesday,21,2,0,0,0,0,0,,,
2024-05-23,2024,5,23,3,Thursday,21,2,0,0,0,0,0,,,
2024-05-24,2024,5,24,4,Friday,21,2,0,0,0,0,0,,,
2024-05-25,2024,5,25,5,Saturday,21,2,1,0,0,0,0,,,
2024-05-26,2024,5,26,6,Sunday,21,2,1,0,0,0,0,,,
2024-05-27,2024,5,27,0,Monday,22,2,0,0,0,0,0,,,
2024-05-28,2024,5,28,1,Tuesday,22,2,0,0,0,0,0,,,
2024-05-29,2024,5,29,2,Wednesday,22,2,0,0,0,1,0,Memorial Day,,
2024-05-30,2024,5,30,3,Thursday,22,2,0,0,0,1,0,Memorial Day,,
2024-05-31,2024,5,31,4,Friday,22,2,0,0,1,1,0,Memorial Day,,
2024-06-01,2024,6,1,5,Saturday,22,2,1,1,0,0,0,,,
2024-06-02,2024,6,2,6,Sunday,22,2,1,0,0,0,0,,,
2024-06-03,2024,6,3,0,Monday,23,2,0,0,0,0,0,,,
2024-06-04,2024,6,4,1,Tuesday,23,2,0,0,0,0,0,,,
2024-06-05,2024,6,5,2,Wednesday,23,2,0,0,0,0,0,,,
2024-06-06,2024,6,6,3,Thursday,23,2,0,0,0,0,0,,,
2024-06-07,2024,6,7,4,Friday,23,2,0,0,0,0,0,,,
2024-06-08,2024,6,8,5,Saturday,23,2,1,0,0,0,0,,,
2024-06-09,2024,6,9,6,Sunday,23,2,1,0,0,0,0,,,
2024-06-10,2024,6,10,0,Monday,24,2,0,0,0,0,0,,,
2024-06-11,2024,6,11,1,Tuesday,24,2,0,0,0,0,0,,,
2024-06-12,2024,6,12,2,Wednesday,24,2,0,0,0,0,0,,,
2024-06-13,2024,6,13,3,Thursday,24,2,0,0,0,0,0,,,
2024-06-14,2024,6,14,4,Friday,24,2,0,0,0,0,0,,,
2024-06-15,2024,6,15,5,Saturday,24,2,1,0,0,0,0,,,
2024-06-16,2024,6,16,6,Sunday,24,2,1,0,0,0,0,,,
2024-06-17,2024,6,17,0,Monday,25,2,0,0,0,0,0,,,
2024-06-18,2024,6,18,1,Tuesday,25,2,0,0,0,0,0,,,
2024-06-19,2024,6,19,2,Wednesday,25,2,0,0,0,0,0,,,
2024-06-20,2024,6,20,3,Thursday,25,2,0,0,0,0,0,,,
2024-06-21,2024,6,21,4,Friday,25,2,0,0,0,0,0,,,
2024-06-22,2024,6,22,5,Saturday,25,2,1,0,0,0,0,,,
2024-06-23,2024,6,23,6,Sunday,25,2,1,0,0,0,0,,,
2024-06-24,2024,6,24,0,Monday,26,2,0,0,0,0,0,,,
2024-06-25,2024,6,25,1,Tuesday,26,2,0,0,0,0,0,,,
2024-06-26,2024,6,26,2,Wednesday,26,2,0,0,0,0,0,,,
2024-06-27,2024,6,27,3,Thursday,26,2,0,0,0,0,0,,,
2024-06-28,2024,6,28,4,Friday,26,2,0,0,0,0,0,,,
2024-06-29,2024,6,29,5,Saturday,26,2,1,0,0,0,0,,,
2024-06-30,2024,6,30,6,Sunday,26,2,1,0,1,0,0,,,
2024-07-01,2024,7,1,0,Monday,27,3,0,1,0,0,1,,,
2024-07-02,2024,7,2,1,Tuesday,27,3,0,0,0,0,1,,,
2024-07-03,2024,7,3,2,Wednesday,27,3,0,0,0,0,1,,,
2024-07-04,2024,7,4,3,Thursday,27,3,0,0,0,1,1,Independence Day,,
2024-07-05,2024,7,5,4,Friday,27,3,0,0,0,0,1,,,
2024-07-06,2024,7,6,5,Saturday,27,3,1,0,0,0,1,,,
2024-07-07,2024,7,7,6,Sunday,27,3,1,0,0,0,1,,,
2024-07-08,2024,7,8,0,Monday,28,3,0,0,0,0,0,,,
2024-07-09,2024,7,9,1,Tuesday,28,3,0,0,0,0,0,,,
2024-07-10,2024,7,10,2,Wednesday,28,3,0,0,0,0,0,,,
2024-07-11,2024,7,11,3,Thursday,28,3,0,0,0,0,0,,,
2024-07-12,2024,7,12,4,Friday,28,3,0,0,0,0,0,,,
2024-07-13,2024,7,13,5,Saturday,28,3,1,0,0,0,0,,,
2024-07-14,2024,7,14,6,Sunday,28,3,1,0,0,0,0,,,
2024-07-15,2024,7,15,0,Monday,29,3,0,0,0,0,0,,,
2024-07-16,2024,7,16,1,Tuesday,29,3,0,0,0,0,0,,,
2024-07-17,2024,7,17,2,Wednesday,29,3,0,0,0,0,0,,,
2024-07-18,2024,7,18,3,Thursday,29,3,0,0,0,0,0,,,
2024-07-19,2024,7,19,4,Friday,29,3,0,0,0,0,0,,,
2024-07-20,2024,7,20,5,Saturday,29,3,1,0,0,0,0,,,
2024-07-21,2024,7,21,6,Sunday,29,3,1,0,0,0,0,,,
2024-07-22,2024,7,22,0,Monday,30,3,0,0,0,0,1,,,
2024-07-23,2024,7,23,1,Tuesday,30,3,0,0,0,0,1,,,
2024-07-24,2024,7,24,2,Wednesday,30,3,0,0,0,0,1,,,
2024-07-25,2024,7,25,3,Thursday,30,3,0,0,0,0,1,,,
2024-07-26,2024,7,26,4,Friday,30,3,0,0,0,0,1,,,
2024-07-27,2024,7,27,5,Saturday,30,3,1,0,0,0,1,,,
2024-07-28,2024,7,28,6,Sunday,30,3,1,0,0,0,1,,,
2024-07-29,2024,7,29,0,Monday,31,3,0,0,0,0,0,,,
2024-07-30,2024,7,30,1,Tuesday,31,3,0,0,0,0,0,,,
2024-07-31,2024,7,31,2,Wednesday,31,3,0,0,1,0,0,,,
2024-08-01,2024,8,1,3,Thursday,31,3,0,1,0,0,0,,1.0,
2024-08-02,2024,8,2,4,Friday,31,3,0,0,0,0,0,,1.0,
2024-08-03,2024,8,3,5,Saturday,31,3,1,0,0,0,0,,1.0,
2024-08-04,2024,8,4,6,Sunday,31,3,1,0,0,0,0,,1.0,
2024-08-05,2024,8,5,0,Monday,32,3,0,0,0,0,0,,1.0,
2024-08-06,2024,8,6,1,Tuesday,32,3,0,0,0,0,0,,1.0,
2024-08-07,2024,8,7,2,Wednesday,32,3,0,0,0,0,0,,1.0,
2024-08-08,2024,8,8,3,Thursday,32,3,0,0,0,0,0,,1.0,
2024-08-09,2024,8,9,4,Friday,32,3,0,0,0,0,0,,1.0,
2024-08-10,2024,8,10,5,Saturday,32,3,1,0,0,0,0,,1.0,
2024-08-11,2024,8,11,6,Sunday,32,3,1,0,0,0,0,,1.0,
2024-08-12,2024,8,12,0,Monday,33,3,0,0,0,0,1,,1.0,
2024-08-13,2024,8,13,1,Tuesday,33,3,0,0,0,0,1,,1.0,
2024-08-14,2024,8,14,2,Wednesday,33,3,0,0,0,0,1,,1.0,
2024-08-15,2024,8,15,3,Thursday,33,3,0,0,0,0,1,,1.0,
2024-08-16,2024,8,16,4,Friday,33,3,0,0,0,0,1,,1.0,
2024-08-17,2024,8,17,5,Saturday,33,3,1,0,0,0,1,,1.0,
2024-08-18,2024,8,18,6,Sunday,33,3,1,0,0,0,1,,1.0,
2024-08-19,2024,8,19,0,Monday,34,3,0,0,0,0,0,,1.0,
2024-08-20,2024,8,20,1,Tuesday,34,3,0,0,0,0,0,,1.0,
2024-08-21,2024,8,21,2,Wednesday,34,3,0,0,0,0,0,,1.0,
2024-08-22,2024,8,22,3,Thursday,34,3,0,0,0,0,0,,1.0,
2024-08-23,2024,8,23,4,Friday,34,3,0,0,0,0,0,,1.0,
2024-08-24,2024,8,24,5,Saturday,34,3,1,0,0,0,0,,1.0,
2024-08-25,2024,8,25,6,Sunday,34,3,1,0,0,0,0,,1.0,
2024-08-26,2024,8,26,0,Monday,35,3,0,0,0,0,0,,1.0,
2024-08-27,2024,8,27,1,Tuesday,35,3,0,0,0,0,0,,1.0,
2024-08-28,2024,8,28,2,Wednesday,35,3,0,0,0,0,0,,1.0,
2024-08-29,2024,8,29,3,Thursday,35,3,0,0,0,0,0,,1.0,
2024-08-30,2024,8,30,4,Friday,35,3,0,0,0,0,0,,1.0,
2024-08-31,2024,8,31,5,Saturday,35,3,1,0,1,0,0,,1.0,
2024-09-01,2024,9,1,6,Sunday,35,3,1,1,0,0,0,,1.0,
2024-09-02,2024,9,2,0,Monday,36,3,0,0,0,0,0,,1.0,
2024-09-03,2024,9,3,1,Tuesday,36,3,0,0,0,0,0,,1.0,
2024-09-04,2024,9,4,2,Wednesday,36,3,0,0,0,1,0,Labor Day,1.0,
2024-09-05,2024,9,5,3,Thursday,36,3,0,0,0,1,0,Labor Day,1.0,
2024-09-06,2024,9,6,4,Friday,36,3,0,0,0,1,0,Labor Day,1.0,
2024-09-07,2024,9,7,5,Saturday,36,3,1,0,0,0,0,,1.0,
2024-09-08,2024,9,8,6,Sunday,36,3,1,0,0,0,0,,1.0,
2024-09-09,2024,9,9,0,Monday,37,3,0,0,0,0,0,,1.0,
2024-09-10,2024,9,10,1,Tuesday,37,3,0,0,0,0,0,,1.0,
2024-09-11,2024,9,11,2,Wednesday,37,3,0,0,0,0,0,,1.0,
2024-09-12,2024,9,12,3,Thursday,37,3,0,0,0,0,0,,1.0,
2024-09-13,2024,9,13,4,Friday,37,3,0,0,0,0,0,,1.0,
2024-09-14,2024,9,14,5,Saturday,37,3,1,0,0,0,0,,1.0,
2024-09-15,2024,9,15,6,Sunday,37,3,1,0,0,0,0,,1.0,
2024-09-16,2024,9,16,0,Monday,38,3,0,0,0,0,0,,1.0,
2024-09-17,2024,9,17,1,Tuesday,38,3,0,0,0,0,0,,1.0,
2024-09-18,2024,9,18,2,Wednesday,38,3,0,0,0,0,0,,1.0,
2024-09-19,2024,9,19,3,Thursday,38,3,0,0,0,0,0,,1.0,
2024-09-20,2024,9,20,4,Friday,38,3,0,0,0,0,0,,1.0,
2024-09-21,2024,9,21,5,Saturday,38,3,1,0,0,0,0,,1.0,
2024-09-22,2024,9,22,6,Sunday,38,3,1,0,0,0,0,,1.0,
2024-09-23,2024,9,23,0,Monday,39,3,0,0,0,0,1,,1.0,
2024-09-24,2024,9,24,1,Tuesday,39,3,0,0,0,0,1,,1.0,
2024-09-25,2024,9,25,2,Wednesday,39,3,0,0,0,0,1,,1.0,
2024-09-26,2024,9,26,3,Thursday,39,3,0,0,0,0,1,,1.0,
2024-09-27,2024,9,27,4,Friday,39,3,0,0,0,0,1,,1.0,
2024-09-28,2024,9,28,5,Saturday,39,3,1,0,0,0,1,,1.0,
2024-09-29,2024,9,29,6,Sunday,39,3,1,0,0,0,1,,1.0,
2024-09-30,2024,9,30,0,Monday,40,3,0,0,1,0,0,,1.0,
2024-10-01,2024,10,1,1,Tuesday,40,4,0,1,0,0,0,,,
2024-10-02,2024,10,2,2,Wednesday,40,4,0,0,0,0,0,,,
2024-10-03,2024,10,3,3,Thursday,40,4,0,0,0,0,0,,,
2024-10-04,2024,10,4,4,Friday,40,4,0,0,0,0,0,,,
2024-10-05,2024,10,5,5,Saturday,40,4,1,0,0,0,0,,,
2024-10-06,2024,10,6,6,Sunday,40,4,1,0,0,0,0,,,
2024-10-07,2024,10,7,0,Monday,41,4,0,0,0,0,0,,,
2024-10-08,2024,10,8,1,Tuesday,41,4,0,0,0,0,0,,,
2024-10-09,2024,10,9,2,Wednesday,41,4,0,0,0,0,0,,,
2024-10-10,2024,10,10,3,Thursday,41,4,0,0,0,0,0,,,
2024-10-11,2024,10,11,4,Friday,41,4,0,0,0,0,0,,,
2024-10-12,2024,10,12,5,Saturday,41,4,1,0,0,0,0,,,
2024-10-13,2024,10,13,6,Sunday,41,4,1,0,0,0,0,,,
2024-10-14,2024,10,14,0,Monday,42,4,0,0,0,0,1,,,
2024-10-15,2024,10,15,1,Tuesday,42,4,0,0,0,0,1,,,
2024-10-16,2024,10,16,2,Wednesday,42,4,0,0,0,0,1,,,
2024-10-17,2024,10,17,3,Thursday,42,4,0,0,0,0,1,,,
2024-10-18,2024,10,18,4,Friday,42,4,0,0,0,0,1,,,
2024-10-19,2024,10,19,5,Saturday,42,4,1,0,0,0,1,,,
2024-10-20,2024,10,20,6,Sunday,42,4,1,0,0,0,1,,,
2024-10-21,2024,10,21,0,Monday,43,4,0,0,0,0,0,,,
2024-10-22,2024,10,22,1,Tuesday,43,4,0,0,0,0,0,,,
2024-10-23,2024,10,23,2,Wednesday,43,4,0,0,0,0,0,,,
2024-10-24,2024,10,24,3,Thursday,43,4,0,0,0,0,0,,,
2024-10-25,2024,10,25,4,Friday,43,4,0,0,0,0,0,,,
2024-10-26,2024,10,26,5,Saturday,43,4,1,0,0,0,0,,,
2024-10-27,2024,10,27,6,Sunday,43,4,1,0,0,0,0,,,
2024-10-28,2024,10,28,0,Monday,44,4,0,0,0,0,1,,,
2024-10-29,2024,10,29,1,Tuesday,44,4,0,0,0,0,1,,,
2024-10-30,2024,10,30,2,Wednesday,44,4,0,0,0,0,1,,,
2024-10-31,2024,10,31,3,Thursday,44,4,0,0,1,1,1,Halloween,,
2024-11-01,2024,11,1,4,Friday,44,4,0,1,0,0,1,,,1.0
2024-11-02,2024,11,2,5,Saturday,44,4,1,0,0,0,1,,,1.0
2024-11-03,2024,11,3,6,Sunday,44,4,1,0,0,0,1,,,1.0
2024-11-04,2024,11,4,0,Monday,45,4,0,0,0,0,0,,,1.0
2024-11-05,2024,11,5,1,Tuesday,45,4,0,0,0,0,0,,,1.0
2024-11-06,2024,11,6,2,Wednesday,45,4,0,0,0,0,0,,,1.0
2024-11-07,2024,11,7,3,Thursday,45,4,0,0,0,0,0,,,1.0
2024-11-08,2024,11,8,4,Friday,45,4,0,0,0,0,0,,,1.0
2024-11-09,2024,11,9,5,Saturday,45,4,1,0,0,0,0,,,1.0
2024-11-10,2024,11,10,6,Sunday,45,4,1,0,0,0,0,,,1.0
2024-11-11,2024,11,11,0,Monday,46,4,0,0,0,0,0,,,1.0
2024-11-12,2024,11,12,1,Tuesday,46,4,0,0,0,0,0,,,1.0
2024-11-13,2024,11,13,2,Wednesday,46,4,0,0,0,0,0,,,1.0
2024-11-14,2024,11,14,3,Thursday,46,4,0,0,0,0,0,,,1.0
2024-11-15,2024,11,15,4,Friday,46,4,0,0,0,0,0,,,1.0
2024-11-16,2024,11,16,5,Saturday,46,4,1,0,0,0,0,,,1.0
2024-11-17,2024,11,17,6,Sunday,46,4,1,0,0,0,0,,,1.0
2024-11-18,2024,11,18,0,Monday,47,4,0,0,0,0,0,,,1.0
2024-11-19,2024,11,19,1,Tuesday,47,4,0,0,0,0,0,,,1.0
2024-11-20,2024,11,20,2,Wednesday,47,4,0,0,0,0,0,,,1.0
2024-11-21,2024,11,21,3,Thursday,47,4,0,0,0,0,0,,,1.0
2024-11-22,2024,11,22,4,Friday,47,4,0,0,0,0,0,,,1.0
2024-11-23,2024,11,23,5,Saturday,47,4,1,0,0,1,0,Thanksgiving,,1.0
2024-11-24,2024,11,24,6,Sunday,47,4,1,0,0,1,0,Black Friday,,1.0
2024-11-25,2024,11,25,0,Monday,48,4,0,0,0,1,1,Black Friday,,1.0
2024-11-26,2024,11,26,1,Tuesday,48,4,0,0,0,0,1,,,1.0
2024-11-27,2024,11,27,2,Wednesday,48,4,0,0,0,1,1,Cyber Monday,,1.0
